,distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,location,temp,clouds,pressure,rain,humidity,wind
2446,3.53,Uber,1543463061347,West End,Boston University,9.5,1.0,36f15a9c-537d-4b1c-af83-b0792eb0ddab,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 13 2018,Boston University,19.85,0.61,1030.2,,0.61,3.55
2447,2.58,Uber,1543720083931,Beacon Hill,South Station,33.5,1.0,55137720-0cec-476d-9bda-b0bb829c6fb3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 13 2018,South Station,20.26,0.62,1030.2,,0.61,3.77
2448,2.58,Uber,1544903403388,Beacon Hill,South Station,11.0,1.0,7ff151b3-3910-49cb-9b70-b0b4614abbff,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 13 2018,South Station,20.16,0.62,1030.21,,0.61,3.79
2449,3.53,Uber,1545123009463,West End,Boston University,10.5,1.0,a1f8bff4-d731-49f3-b513-a01152184174,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 13 2018,Boston University,20.21,0.62,1030.21,,0.61,3.81
2450,3.53,Uber,1545081609273,West End,Boston University,36.5,1.0,b4cf81ab-7148-493f-af57-13caa1fd7a8e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 13 2018,Boston University,20.1,0.62,1030.21,,0.61,3.79
2451,3.53,Uber,1545154810337,West End,Boston University,28.0,1.0,d5a5dbdc-2790-4368-a308-12792b2da9c6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 13 2018,Boston University,20.0,0.61,1030.19,,0.61,3.58
2452,2.58,Uber,1545136206791,Beacon Hill,South Station,8.0,1.0,e32d4d03-7be9-4009-a15d-b376fc0b0a40,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 13 2018,South Station,20.12,0.63,1030.27,,0.61,3.75
2453,2.58,Uber,1543822677691,Beacon Hill,South Station,,1.0,ea9d10b1-1e85-4d85-9c66-5edc045980e7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 13 2018,South Station,20.16,0.62,1030.2,,0.61,3.72
2454,3.1,Lyft,1544928003879,Fenway,Theatre District,7.0,1.0,2bb2799a-27e1-4d03-8b3b-1035a14b05fa,lyft_line,Shared,December 16 2018,Theatre District,41.35,0.41,1023.48,,0.67,7.91
2455,3.1,Lyft,1545088203495,Fenway,Theatre District,19.5,1.0,4844f813-226d-443c-85be-8f1e8446a30d,lyft_plus,Lyft XL,November 26 2018,Theatre District,40.64,0.93,1013.77,,0.92,3.0
2456,3.1,Lyft,1543509788509,Fenway,Theatre District,10.5,1.0,ec2f82e9-10d9-4a4c-8895-afc599e06102,lyft,Lyft,November 26 2018,Theatre District,40.42,0.92,1013.76,,0.93,2.96
2457,3.1,Lyft,1545076508984,Fenway,Theatre District,22.5,1.0,ff331455-5f3a-44a3-a816-836203f84b84,lyft_premier,Lux,November 26 2018,Theatre District,40.58,0.93,1013.78,,0.92,2.96
2458,2.98,Uber,1545042010784,Theatre District,Boston University,18.5,1.0,04a7ba58-f75d-4e31-a216-3334bbd0aafd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 26 2018,Boston University,40.43,0.92,1013.76,,0.93,3.06
2459,2.98,Uber,1545033603600,Theatre District,Boston University,,1.0,1fa080a7-3d53-426b-9ab0-852713430967,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 26 2018,Boston University,40.5,0.93,1013.77,,0.93,3.11
2460,2.98,Uber,1543398613502,Theatre District,Boston University,35.0,1.0,2561775f-f4ef-4a36-91ee-b4ace1f19f7c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 29 2018,Boston University,39.66,0.23,1010.0,,0.61,8.73
2461,2.98,Uber,1543483086394,Theatre District,Boston University,11.5,1.0,58d62350-d6ba-4b00-8724-c4d89cd5cab2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 29 2018,Boston University,39.61,0.21,1010.0,,0.61,8.75
2462,2.98,Uber,1543636683068,Theatre District,Boston University,9.0,1.0,8c80af85-ac28-41d1-8cde-6f5f633662bc,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 29 2018,Boston University,39.68,0.25,1010.0,,0.6,8.63
2463,2.98,Uber,1544743211781,Theatre District,Boston University,27.0,1.0,922a2b28-c8f3-4c56-9739-2edb67dd9b4a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 29 2018,Boston University,39.57,0.25,1010.0,,0.61,8.67
2464,2.98,Uber,1543361783430,Theatre District,Boston University,11.5,1.0,9da132da-d91f-45ec-a5b2-8857a30043c7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 29 2018,Boston University,40.25,0.2,1009.99,,0.59,8.81
2465,3.3,Uber,1543342882550,Northeastern University,North Station,12.0,1.0,0505b40a-c0b2-48a0-b03b-7973c5902990,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 29 2018,North Station,39.63,0.2,1009.99,,0.61,8.78
2466,3.3,Uber,1543274474387,Northeastern University,North Station,11.0,1.0,07bc3bfc-613c-41f3-87d7-8af2bffa478e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 29 2018,North Station,39.66,0.2,1009.99,,0.6,8.8
2467,3.3,Uber,1545144605461,Northeastern University,North Station,26.5,1.0,0acd2e26-4a1c-4bb6-8f0d-68504984489d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 29 2018,North Station,39.61,0.21,1009.99,,0.61,8.76
2468,3.3,Uber,1544946309786,Northeastern University,North Station,33.5,1.0,24a62205-8f42-433d-8325-b8666cb21644,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 29 2018,North Station,39.56,0.24,1010.0,,0.61,8.71
2469,3.3,Uber,1544769610010,Northeastern University,North Station,20.5,1.0,3d33ea82-f368-4454-93b8-b15abb642517,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 29 2018,North Station,40.25,0.2,1009.99,,0.59,8.81
2470,3.3,Uber,1543398936141,Northeastern University,North Station,12.0,1.0,8216f035-b550-4619-be49-3f85d2a51e84,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 29 2018,North Station,39.59,0.21,1009.99,,0.61,8.78
2471,3.3,Uber,1543520581740,Northeastern University,North Station,,1.0,c7aea408-a916-444c-bf40-b91549d5f1c0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 29 2018,North Station,39.57,0.21,1009.99,,0.61,8.75
2472,3.1,Lyft,1544678410527,Northeastern University,West End,32.5,1.0,5898e610-a36f-441c-a85d-0fb842b13806,lyft_luxsuv,Lux Black XL,November 26 2018,West End,44.84,0.99,1008.38,0.0103,0.87,7.45
2473,3.1,Lyft,1543784882445,Northeastern University,West End,7.0,1.0,5eeb6987-1960-4e06-af1d-ccd62633df98,lyft_line,Shared,November 26 2018,West End,45.46,0.99,1008.4,0.0053,0.85,7.65
2474,3.1,Lyft,1543313002265,Northeastern University,West End,16.5,1.0,6c978c49-bfd9-413d-bcb8-d54194e12ce0,lyft_plus,Lyft XL,December 16 2018,West End,39.03,1.0,1007.25,,0.91,11.18
2475,3.1,Lyft,1543273751400,Northeastern University,West End,10.5,1.0,b5ab88ae-fa29-46c7-99d3-afb8f7de0185,lyft,Lyft,December 16 2018,West End,39.06,1.0,1007.26,,0.9,11.23
2476,3.1,Lyft,1543765082217,Northeastern University,West End,27.5,1.0,db30faa0-6688-4a1f-bff5-6f0523de1de5,lyft_lux,Lux Black,December 16 2018,West End,39.0,1.0,1007.28,,0.9,10.97
2477,3.1,Lyft,1544753408312,Northeastern University,West End,19.5,1.0,ef894e05-0797-4c9b-9183-e86880ef779a,lyft_premier,Lux,December 16 2018,West End,38.73,1.0,1007.25,,0.91,11.04
2478,0.92,Uber,1543359804154,North Station,North End,10.5,1.0,0c9b0095-4f5f-467e-9212-44fab08a6079,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 16 2018,North End,39.0,1.0,1007.25,,0.91,11.31
2479,0.92,Uber,1543663982842,North Station,North End,26.0,1.0,3d9e8dc9-b204-40ce-948d-0f82d54f31ed,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 16 2018,North End,39.05,1.0,1007.25,,0.91,11.34
2480,0.92,Uber,1543653478867,North Station,North End,7.0,1.0,64f7096f-d172-4c88-a9fd-7fe4c5ddd377,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 16 2018,North End,38.89,1.0,1007.26,,0.91,11.27
2481,0.92,Uber,1543584483998,North Station,North End,,1.0,f8dbfd63-bb73-42c8-a785-26377a63f370,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 16 2018,North End,38.74,1.0,1007.24,,0.92,11.14
2482,1.64,Uber,1544710511704,Back Bay,Northeastern University,26.0,1.0,11cfdfca-a32f-4478-8c80-0857050cb95e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 16 2018,Northeastern University,38.81,1.0,1007.23,,0.92,11.31
2483,1.64,Uber,1543649882320,Back Bay,Northeastern University,14.0,1.0,22279cc0-42d9-4a97-b38d-ec42596423bc,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 13 2018,Northeastern University,30.25,0.78,1035.03,,0.68,2.32
2484,1.64,Uber,1543749483663,Back Bay,Northeastern University,8.0,1.0,384f1935-4983-45a2-bdd1-398598d1123a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 13 2018,Northeastern University,30.13,0.77,1035.04,,0.68,2.3
2485,1.64,Uber,1543777677613,Back Bay,Northeastern University,8.0,1.0,3f9b5ff6-7bb7-4c8b-8569-7b561427b9f4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 13 2018,Northeastern University,28.58,0.78,1035.03,,0.73,2.37
2486,1.64,Uber,1543349542714,Back Bay,Northeastern University,13.0,1.0,a3a09d6e-b580-4c54-99f6-51e99ed77345,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 13 2018,Northeastern University,30.2,0.79,1035.03,,0.68,2.3
2487,1.64,Uber,1543337303766,Back Bay,Northeastern University,8.0,1.0,b7e8189c-c68d-41f0-bf74-3e3350494f14,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 13 2018,Northeastern University,30.26,0.79,1035.03,,0.68,2.3
2488,1.64,Uber,1543520285094,Back Bay,Northeastern University,,1.0,f415a797-7a68-4417-bda1-aff889729bcd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 13 2018,Northeastern University,29.91,0.76,1035.03,,0.69,2.4
2489,2.33,Lyft,1543696380689,Boston University,Beacon Hill,30.0,1.0,04cfc496-6b23-4db0-bfb5-ad17157352a3,lyft_luxsuv,Lux Black XL,December 13 2018,Beacon Hill,28.55,0.78,1035.03,,0.73,2.39
2490,2.33,Lyft,1543248310844,Boston University,Beacon Hill,16.5,1.0,45e166b6-9959-4781-a3c0-fbe0ad644624,lyft_premier,Lux,December 13 2018,Beacon Hill,30.01,0.78,1035.03,,0.69,2.29
2491,2.33,Lyft,1544822408208,Boston University,Beacon Hill,22.5,1.0,7bd4bfb1-0254-4b0b-b696-9ddd9508fb01,lyft_lux,Lux Black,November 26 2018,Beacon Hill,40.96,0.97,1014.43,,0.92,1.39
2492,2.33,Lyft,1545067211836,Boston University,Beacon Hill,13.5,1.0,d244c807-3e01-45b7-8f64-e96fff3b51fd,lyft_plus,Lyft XL,November 26 2018,Beacon Hill,41.0,0.97,1014.42,,0.92,1.41
2493,2.33,Lyft,1543761786730,Boston University,Beacon Hill,9.0,1.0,f54cd7c7-9ee8-46b0-b91a-caea23ab0472,lyft,Lyft,November 26 2018,Beacon Hill,41.03,0.97,1014.42,,0.92,1.42
2494,2.33,Lyft,1543631577404,Boston University,Beacon Hill,7.0,1.0,fe59fa47-52d0-4e80-9a96-ccac0935ca34,lyft_line,Shared,November 26 2018,Beacon Hill,40.95,0.97,1014.42,,0.92,1.42
2495,2.72,Uber,1544910603771,West End,Fenway,,1.0,6cce3e17-daa8-44b3-a714-21ef61296c11,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 26 2018,Fenway,40.84,0.98,1014.43,,0.93,1.34
2496,2.72,Uber,1545053703862,West End,Fenway,9.0,1.0,776a9a11-3860-463b-8a21-9c98a6124596,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 26 2018,Fenway,40.91,0.97,1014.42,,0.93,1.37
2497,2.72,Uber,1544971804879,West End,Fenway,11.5,1.0,798c9129-4d38-433a-8ab1-cba8b319447f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 27 2018,Fenway,40.92,1.0,989.81,,0.87,9.39
2498,2.72,Uber,1544680510323,West End,Fenway,25.0,1.0,805b3912-3fc2-4cea-8ef1-0c3569e05658,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 27 2018,Fenway,40.75,1.0,989.79,,0.87,9.53
2499,2.72,Uber,1544702109592,West End,Fenway,11.5,1.0,8128b790-38eb-4d57-956c-1ff4b8c6d4e8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 27 2018,Fenway,40.98,0.99,989.81,,0.87,9.11
2500,2.72,Uber,1543320203806,West End,Fenway,34.0,1.0,97d0912f-8b59-4a71-913d-a78372102d54,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 27 2018,Fenway,41.13,1.0,989.82,,0.86,9.14
2501,2.72,Uber,1543420388076,West End,Fenway,19.0,1.0,ade2606f-919c-4579-bbe0-ac2570a1aca9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 27 2018,Fenway,40.83,1.0,989.79,,0.87,9.7
2502,2.19,Uber,1545099607225,North End,Beacon Hill,22.0,1.0,06d560b3-3afa-44a7-9884-1817e56ffc61,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 27 2018,Beacon Hill,40.76,1.0,989.78,,0.87,9.68
2503,2.19,Uber,1543471678939,North End,Beacon Hill,10.0,1.0,0d9c587d-b105-4aea-8358-44dbb5fa3aa4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 27 2018,Beacon Hill,40.75,1.0,989.78,,0.87,9.73
2504,2.19,Uber,1543365742250,North End,Beacon Hill,,1.0,354f1fe1-60e9-40b0-918a-a7136e299904,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 27 2018,Beacon Hill,40.81,1.0,989.78,,0.87,9.64
2505,2.19,Uber,1544848205142,North End,Beacon Hill,16.0,1.0,3f6d7fd1-29c4-42c1-802b-d1e4db23f462,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 27 2018,Beacon Hill,41.11,1.0,989.83,,0.86,9.26
2506,2.19,Uber,1543869185985,North End,Beacon Hill,9.5,1.0,535e4318-0a65-4dae-883d-e19781c0a72f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 27 2018,Beacon Hill,40.88,1.0,989.8,,0.87,9.69
2507,2.19,Uber,1543300942197,North End,Beacon Hill,30.5,1.0,74100d1c-eca3-4614-b69c-83c65504d257,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 27 2018,Beacon Hill,40.89,1.0,989.8,,0.87,9.58
2508,2.19,Uber,1543729983112,North End,Beacon Hill,9.5,1.0,7e3390b9-9072-4d05-9a3e-c55b51f6b36f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 27 2018,Beacon Hill,40.81,1.0,989.78,,0.87,9.59
2509,2.33,Uber,1543884480166,North End,Back Bay,30.5,1.0,04815dc5-1c30-496e-96f1-9358cbd8a5fe,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 25 2018,Back Bay,40.98,0.87,1014.4,,0.92,1.57
2510,2.33,Uber,1545138309953,North End,Back Bay,17.5,1.0,338cf03a-a827-4944-977b-7e45c522d076,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 25 2018,Back Bay,40.81,0.89,1014.35,,0.93,1.36
2511,2.33,Uber,1543333522587,North End,Back Bay,10.5,1.0,39927ba3-1c9e-42a1-9c39-1125ea7775f8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 25 2018,Back Bay,40.86,0.87,1014.39,,0.93,1.6
2512,2.33,Uber,1544684107462,North End,Back Bay,10.5,1.0,5cbb503d-a8a7-4713-88d8-4d3f361948da,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 25 2018,Back Bay,40.84,0.87,1014.4,,0.93,1.52
2513,2.33,Uber,1543294282162,North End,Back Bay,24.0,1.0,65965f4c-3d82-4de0-87e2-22920241d68f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 13 2018,Back Bay,21.41,0.2,1033.72,,0.6,2.88
2514,2.33,Uber,1543441807810,North End,Back Bay,,1.0,e2d1c26d-528c-4ed5-a742-665414697dbf,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 13 2018,Back Bay,21.34,0.19,1033.73,,0.6,2.88
2515,2.33,Uber,1545130205527,North End,Back Bay,9.0,1.0,fdfe52a1-d258-4fdf-8fb0-6ff2ffdbe3c1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 13 2018,Back Bay,21.41,0.2,1033.72,,0.6,2.86
2516,2.8,Uber,1543790281602,Boston University,West End,31.5,1.0,0ca36337-03a0-4615-94c1-0798d3e471d1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 13 2018,West End,21.36,0.19,1033.73,,0.6,2.89
2517,2.8,Uber,1543296441865,Boston University,West End,12.0,1.0,27f9a869-983b-4d34-9880-e36f70a5ce23,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 13 2018,West End,21.39,0.19,1033.73,,0.6,2.9
2518,2.8,Uber,1543738983064,Boston University,West End,19.0,1.0,484a0345-f7d5-4d03-8ead-45bdc9bffa5b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 13 2018,West End,21.43,0.2,1033.72,,0.6,2.88
2519,2.8,Uber,1544680211233,Boston University,West End,24.0,1.0,59a79ec0-0717-4eaf-be74-3d72b1bc1e5e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 13 2018,West End,21.39,0.19,1033.72,,0.6,2.9
2520,2.8,Uber,1543232829620,Boston University,West End,,1.0,74cd2132-0c6f-4791-b687-e6833e59ae01,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 28 2018,West End,37.86,0.44,998.99,,0.7,9.57
2521,2.8,Uber,1543303281908,Boston University,West End,11.0,1.0,85db50f5-9b12-4822-a2f9-165da9ef8000,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 28 2018,West End,37.84,0.45,998.98,,0.7,9.6
2522,2.8,Uber,1544871012239,Boston University,West End,12.0,1.0,b4bf0539-fec5-46c0-b985-b864c1ae90b7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 28 2018,West End,37.86,0.43,999.0,,0.7,9.45
2523,2.44,Lyft,1543445407932,North End,Back Bay,19.5,1.0,24e17f1f-7628-4b17-9ad7-eacaf36ca89e,lyft_premier,Lux,November 28 2018,Back Bay,37.69,0.43,999.0,,0.7,9.5
2524,2.44,Lyft,1543300043359,North End,Back Bay,11.0,1.0,76c83955-05c2-4d87-ae08-b790f7fbd8d1,lyft,Lyft,November 28 2018,Back Bay,37.96,0.46,998.97,,0.69,9.68
2525,2.44,Lyft,1545008406296,North End,Back Bay,16.5,1.0,93c2a14d-6975-4158-a8e8-fb22f0e62d54,lyft_plus,Lyft XL,November 28 2018,Back Bay,37.84,0.46,998.97,,0.7,9.65
2526,2.44,Lyft,1543443247843,North End,Back Bay,26.0,1.0,dd2c31ff-4f5c-4af3-8082-36aaeb2e92e0,lyft_lux,Lux Black,November 28 2018,Back Bay,37.87,0.46,998.97,,0.7,9.66
2527,2.44,Lyft,1545142510808,North End,Back Bay,34.0,1.0,e380e504-c1c5-4774-935d-b3bde2f03add,lyft_luxsuv,Lux Black XL,November 28 2018,Back Bay,37.79,0.46,998.97,,0.7,9.62
2528,2.44,Lyft,1544811003936,North End,Back Bay,7.0,1.0,f7d889de-5d2b-4a5a-9703-b7a8cd47a3f3,lyft_line,Shared,November 28 2018,Back Bay,37.66,0.44,999.0,,0.7,9.56
2529,1.11,Lyft,1543292122584,Northeastern University,Back Bay,19.5,1.5,7411d59c-bd7b-48f8-9cf5-9e70c3f8f15b,lyft_premier,Lux,November 28 2018,Back Bay,37.91,0.46,998.98,,0.7,9.69
2530,1.11,Lyft,1543561675699,Northeastern University,Back Bay,26.0,1.5,7b463ef9-d648-4a49-95ff-359ecfef2f8c,lyft_lux,Lux Black,November 28 2018,Back Bay,37.68,0.45,998.98,,0.7,9.65
2531,1.11,Lyft,1545055809081,Northeastern University,Back Bay,38.0,1.5,c3ab2684-a466-4ed9-a6b0-f4af634f2c63,lyft_luxsuv,Lux Black XL,November 28 2018,Back Bay,37.74,0.45,998.97,,0.7,9.61
2532,4.44,Uber,1543474681224,Boston University,Financial District,35.0,1.0,0a180d4d-ce03-41b0-af63-558b6be7e4a9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 16 2018,Financial District,42.69,0.94,1015.0,,0.74,9.77
2533,4.44,Uber,1544819116496,Boston University,Financial District,18.0,1.0,168b7730-ee06-4046-a4bd-e8b291abaa4a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 16 2018,Financial District,42.91,0.95,1015.02,,0.73,9.9
2534,4.44,Uber,1544997614653,Boston University,Financial District,,1.0,1f860615-6d58-4fff-bcfd-d327c43f8c76,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 16 2018,Financial District,42.92,0.95,1015.02,,0.73,9.93
2535,4.44,Uber,1543737780847,Boston University,Financial District,19.5,1.0,3528fc1b-a633-487e-8e32-c86357afbc11,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 16 2018,Financial District,43.6,0.95,1015.0,,0.72,9.99
2536,4.44,Uber,1544687711443,Boston University,Financial District,19.5,1.0,55bca1a1-7e23-4382-af42-af834438351d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 16 2018,Financial District,39.26,0.44,1022.8,,0.74,7.19
2537,4.44,Uber,1543630270524,Boston University,Financial District,29.5,1.0,7fcc1db8-38c8-434c-bded-ed597c01eb10,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 16 2018,Financial District,40.55,0.44,1022.79,,0.71,7.34
2538,4.44,Uber,1543274294567,Boston University,Financial District,36.5,1.0,8a18ef8e-a308-44d1-befd-71164f66b2b4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 17 2018,Financial District,39.66,0.76,1000.5,,0.69,10.09
2539,0.39,Uber,1543526585361,South Station,Financial District,8.5,1.0,15acbd69-8efa-431f-8e29-aaa85320922a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 17 2018,Financial District,35.17,0.97,1003.66,,0.9,7.22
2540,0.39,Uber,1543600082548,South Station,Financial District,,1.0,3e8daa6d-61b1-4ce0-9fa1-2b39f7e628dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 17 2018,Financial District,35.68,0.92,1003.48,,0.9,7.38
2541,0.39,Uber,1543700579383,South Station,Financial District,7.0,1.0,ae061f6f-3f9e-455f-8ff3-aa672b9c69d3,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 17 2018,Financial District,35.71,0.92,1003.47,,0.9,7.4
2542,0.39,Uber,1543685883992,South Station,Financial District,27.5,1.0,c3cd028e-18cb-41ba-a45a-062e0f742627,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 17 2018,Financial District,35.32,0.88,1003.62,,0.91,8.1
2543,0.39,Uber,1543670281610,South Station,Financial District,6.5,1.0,eb74833f-a872-43f1-8769-79289674b27a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 17 2018,Financial District,35.75,0.91,1003.48,,0.9,7.39
2544,0.39,Uber,1543774987786,South Station,Financial District,15.0,1.0,f1a1ce54-9a56-42c2-a559-9a1350ec9ad6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 26 2018,Financial District,40.14,0.94,1015.34,,0.95,2.26
2545,0.39,Uber,1543786980925,South Station,Financial District,7.0,1.0,f1f78793-acf2-4e5b-a9b2-dd1aa3334ca6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 26 2018,Financial District,40.11,0.94,1015.35,,0.95,2.32
2546,1.06,Lyft,1543347925284,North End,North Station,27.5,1.0,25f4148c-5bb5-4429-94f9-c5ec0638b131,lyft_luxsuv,Lux Black XL,November 26 2018,North Station,40.01,0.94,1015.33,,0.95,2.16
2547,1.06,Lyft,1543283302453,North End,North Station,5.0,1.0,3b2ac4a7-12ff-4510-b45b-d84f581e40bf,lyft_line,Shared,November 26 2018,North Station,40.05,0.94,1015.33,,0.95,2.17
2548,1.06,Lyft,1543328482765,North End,North Station,7.0,1.0,76ae3345-bcc6-4860-8b49-8790ed18ac83,lyft,Lyft,November 26 2018,North Station,39.69,0.94,1015.35,,0.95,2.37
2549,1.06,Lyft,1543678976577,North End,North Station,13.5,1.0,b77f901c-8c6a-428a-9431-74a412527dff,lyft_premier,Lux,November 26 2018,North Station,40.22,0.94,1015.35,,0.94,2.4
2550,1.06,Lyft,1544736005137,North End,North Station,16.5,1.0,d68382ab-b33b-452d-a3bb-45486612d90b,lyft_lux,Lux Black,November 26 2018,North Station,40.16,0.94,1015.35,,0.95,2.36
2551,1.06,Lyft,1543300222284,North End,North Station,10.5,1.0,e3b00dae-d518-4891-87ff-687248458bbb,lyft_plus,Lyft XL,November 26 2018,North Station,40.14,0.94,1015.33,,0.95,2.21
2552,1.1,Uber,1544718605975,Northeastern University,Back Bay,11.0,1.0,2265e099-6bc4-41da-89a2-e591db734f08,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 26 2018,Back Bay,39.71,0.94,1015.35,,0.95,2.36
2553,1.1,Uber,1543258750292,Northeastern University,Back Bay,,1.0,520ab32c-769c-482a-aeba-391a6fa44abb,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 26 2018,Back Bay,40.18,0.94,1015.34,,0.95,2.33
2554,1.1,Uber,1543628583344,Northeastern University,Back Bay,7.0,1.0,688ae809-2c00-4620-95f9-a79948648ffa,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 26 2018,Back Bay,40.12,0.94,1015.35,,0.95,2.34
2555,1.1,Uber,1543770183432,Northeastern University,Back Bay,14.5,1.0,aa08f65d-e7cb-4e2f-bb76-6ae28c90a2a9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 26 2018,Back Bay,44.3,0.96,1007.81,0.1477,0.89,9.64
2556,1.1,Uber,1544934612998,Northeastern University,Back Bay,7.0,1.0,ae8056d0-5976-4eeb-9adf-4fc742b86ad8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 26 2018,Back Bay,44.27,0.96,1007.82,0.1273,0.89,9.75
2557,1.1,Uber,1543328482121,Northeastern University,Back Bay,7.0,1.0,b2d62dac-eb21-44b3-b80b-aa61d7be3c63,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 26 2018,Back Bay,44.27,0.96,1007.8,0.1648,0.89,9.37
2558,1.1,Uber,1544851512263,Northeastern University,Back Bay,26.0,1.0,ccb5a0af-96a2-4ee8-9690-dc95b504380b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 26 2018,Back Bay,44.21,0.96,1007.8,0.1637,0.89,9.43
